municipality_code,municipality_name,variable_code,variable_name,period,value_raw,source,value
2108058,Paulino Neves - MA,367,Número de empresas e outras organizações atuantes,2024,266,cempre_general,266.0
2108058,Paulino Neves - MA,707,Pessoal ocupado total,2024,993,cempre_general,993.0
2108058,Paulino Neves - MA,708,Pessoal ocupado assalariado,2024,772,cempre_general,772.0
2108058,Paulino Neves - MA,662,Salários e outras remunerações,2024,19049.930,cempre_general,19049.93
2108058,Paulino Neves - MA,10143,Salário médio mensal em reais,2024,1912.70,cempre_general,1912.7
2108108,Paulo Ramos - MA,706,Número de unidades locais,2024,382,cempre_general,382.0
2108108,Paulo Ramos - MA,367,Número de empresas e outras organizações atuantes,2024,376,cempre_general,376.0
2108108,Paulo Ramos - MA,707,Pessoal ocupado total,2024,701,cempre_general,701.0
2108108,Paulo Ramos - MA,708,Pessoal ocupado assalariado,2024,358,cempre_general,358.0
2108108,Paulo Ramos - MA,662,Salários e outras remunerações,2024,14131.682,cempre_general,14131.682
2108108,Paulo Ramos - MA,10143,Salário médio mensal em reais,2024,3122.64,cempre_general,3122.64
2108207,Pedreiras - MA,706,Número de unidades locais,2024,1612,cempre_general,1612.0
2108207,Pedreiras - MA,367,Número de empresas e outras organizações atuantes,2024,1587,cempre_general,1587.0
2108207,Pedreiras - MA,707,Pessoal ocupado total,2024,6577,cempre_general,6577.0
2108207,Pedreiras - MA,708,Pessoal ocupado assalariado,2024,4901,cempre_general,4901.0
2108207,Pedreiras - MA,662,Salários e outras remunerações,2024,146007.369,cempre_general,146007.369
2108207,Pedreiras - MA,10143,Salário médio mensal em reais,2024,2297.33,cempre_general,2297.33
2108256,Pedro do Rosário - MA,706,Número de unidades locais,2024,265,cempre_general,265.0
2108256,Pedro do Rosário - MA,367,Número de empresas e outras organizações atuantes,2024,265,cempre_general,265.0
2108256,Pedro do Rosário - MA,707,Pessoal ocupado total,2024,689,cempre_general,689.0
2108256,Pedro do Rosário - MA,708,Pessoal ocupado assalariado,2024,482,cempre_general,482.0
2108256,Pedro do Rosário - MA,662,Salários e outras remunerações,2024,15289.399,cempre_general,15289.399
2108256,Pedro do Rosário - MA,10143,Salário médio mensal em reais,2024,2455.60,cempre_general,2455.6
2108306,Penalva - MA,706,Número de unidades locais,2024,349,cempre_general,349.0
2108306,Penalva - MA,367,Número de empresas e outras organizações atuantes,2024,344,cempre_general,344.0
2108306,Penalva - MA,707,Pessoal ocupado total,2024,1176,cempre_general,1176.0
2108306,Penalva - MA,708,Pessoal ocupado assalariado,2024,855,cempre_general,855.0
2108306,Penalva - MA,662,Salários e outras remunerações,2024,42137.842,cempre_general,42137.842
2108306,Penalva - MA,10143,Salário médio mensal em reais,2024,3817.78,cempre_general,3817.78
2108405,Peri Mirim - MA,706,Número de unidades locais,2024,165,cempre_general,165.0
2108405,Peri Mirim - MA,367,Número de empresas e outras organizações atuantes,2024,164,cempre_general,164.0
2108405,Peri Mirim - MA,707,Pessoal ocupado total,2024,819,cempre_general,819.0
2108405,Peri Mirim - MA,708,Pessoal ocupado assalariado,2024,701,cempre_general,701.0
2108405,Peri Mirim - MA,662,Salários e outras remunerações,2024,17292.974,cempre_general,17292.974
2108405,Peri Mirim - MA,10143,Salário médio mensal em reais,2024,1929.35,cempre_general,1929.35
2108454,Peritoró - MA,706,Número de unidades locais,2024,426,cempre_general,426.0
2108454,Peritoró - MA,367,Número de empresas e outras organizações atuantes,2024,419,cempre_general,419.0
2108454,Peritoró - MA,707,Pessoal ocupado total,2024,1887,cempre_general,1887.0
2108454,Peritoró - MA,708,Pessoal ocupado assalariado,2024,1512,cempre_general,1512.0
2108454,Peritoró - MA,662,Salários e outras remunerações,2024,42712.827,cempre_general,42712.827
2108454,Peritoró - MA,10143,Salário médio mensal em reais,2024,2144.20,cempre_general,2144.2
2108504,Pindaré-Mirim - MA,706,Número de unidades locais,2024,503,cempre_general,503.0
2108504,Pindaré-Mirim - MA,367,Número de empresas e outras organizações atuantes,2024,495,cempre_general,495.0
2108504,Pindaré-Mirim - MA,707,Pessoal ocupado total,2024,2496,cempre_general,2496.0
2108504,Pindaré-Mirim - MA,708,Pessoal ocupado assalariado,2024,2029,cempre_general,2029.0
2108504,Pindaré-Mirim - MA,662,Salários e outras remunerações,2024,86856.676,cempre_general,86856.676
2108504,Pindaré-Mirim - MA,10143,Salário médio mensal em reais,2024,3232.83,cempre_general,3232.83
2108603,Pinheiro - MA,706,Número de unidades locais,2024,2088,cempre_general,2088.0
2108603,Pinheiro - MA,367,Número de empresas e outras organizações atuantes,2024,2019,cempre_general,2019.0
2108603,Pinheiro - MA,707,Pessoal ocupado total,2024,10331,cempre_general,10331.0
2108603,Pinheiro - MA,708,Pessoal ocupado assalariado,2024,8347,cempre_general,8347.0
2108603,Pinheiro - MA,662,Salários e outras remunerações,2024,260407.309,cempre_general,260407.309
2108603,Pinheiro - MA,10143,Salário médio mensal em reais,2024,2439.53,cempre_general,2439.53
2108702,Pio XII - MA,706,Número de unidades locais,2024,412,cempre_general,412.0
2108702,Pio XII - MA,367,Número de empresas e outras organizações atuantes,2024,409,cempre_general,409.0
2108702,Pio XII - MA,707,Pessoal ocupado total,2024,1865,cempre_general,1865.0
2108702,Pio XII - MA,708,Pessoal ocupado assalariado,2024,1495,cempre_general,1495.0
2108702,Pio XII - MA,662,Salários e outras remunerações,2024,59035.006,cempre_general,59035.006
2108702,Pio XII - MA,10143,Salário médio mensal em reais,2024,3093.98,cempre_general,3093.98
2108801,Pirapemas - MA,706,Número de unidades locais,2024,190,cempre_general,190.0
2108801,Pirapemas - MA,367,Número de empresas e outras organizações atuantes,2024,188,cempre_general,188.0
2108801,Pirapemas - MA,707,Pessoal ocupado total,2024,1227,cempre_general,1227.0
2108801,Pirapemas - MA,708,Pessoal ocupado assalariado,2024,1087,cempre_general,1087.0
2108801,Pirapemas - MA,662,Salários e outras remunerações,2024,35699.598,cempre_general,35699.598
2108801,Pirapemas - MA,10143,Salário médio mensal em reais,2024,2469.47,cempre_general,2469.47
2108900,Poção de Pedras - MA,706,Número de unidades locais,2024,236,cempre_general,236.0
2108900,Poção de Pedras - MA,367,Número de empresas e outras organizações atuantes,2024,236,cempre_general,236.0
2108900,Poção de Pedras - MA,707,Pessoal ocupado total,2024,1239,cempre_general,1239.0
2108900,Poção de Pedras - MA,708,Pessoal ocupado assalariado,2024,1037,cempre_general,1037.0
2108900,Poção de Pedras - MA,662,Salários e outras remunerações,2024,47137.531,cempre_general,47137.531
2108900,Poção de Pedras - MA,10143,Salário médio mensal em reais,2024,3340.33,cempre_general,3340.33
2109007,Porto Franco - MA,706,Número de unidades locais,2024,963,cempre_general,963.0
2109007,Porto Franco - MA,367,Número de empresas e outras organizações atuantes,2024,942,cempre_general,942.0
2109007,Porto Franco - MA,707,Pessoal ocupado total,2024,3735,cempre_general,3735.0
2109007,Porto Franco - MA,708,Pessoal ocupado assalariado,2024,2804,cempre_general,2804.0
2109007,Porto Franco - MA,662,Salários e outras remunerações,2024,132273.430,cempre_general,132273.43
2109007,Porto Franco - MA,10143,Salário médio mensal em reais,2024,3620.94,cempre_general,3620.94
2109056,Porto Rico do Maranhão - MA,706,Número de unidades locais,2024,93,cempre_general,93.0
2109056,Porto Rico do Maranhão - MA,367,Número de empresas e outras organizações atuantes,2024,93,cempre_general,93.0
2109056,Porto Rico do Maranhão - MA,707,Pessoal ocupado total,2024,311,cempre_general,311.0
2109056,Porto Rico do Maranhão - MA,708,Pessoal ocupado assalariado,2024,260,cempre_general,260.0
2109056,Porto Rico do Maranhão - MA,662,Salários e outras remunerações,2024,4102.513,cempre_general,4102.513
2109056,Porto Rico do Maranhão - MA,10143,Salário médio mensal em reais,2024,1232.05,cempre_general,1232.05
2109106,Presidente Dutra - MA,706,Número de unidades locais,2024,1892,cempre_general,1892.0
2109106,Presidente Dutra - MA,367,Número de empresas e outras organizações atuantes,2024,1833,cempre_general,1833.0
2109106,Presidente Dutra - MA,707,Pessoal ocupado total,2024,7587,cempre_general,7587.0
2109106,Presidente Dutra - MA,708,Pessoal ocupado assalariado,2024,5646,cempre_general,5646.0
2109106,Presidente Dutra - MA,662,Salários e outras remunerações,2024,167084.855,cempre_general,167084.855
2109106,Presidente Dutra - MA,10143,Salário médio mensal em reais,2024,2153.78,cempre_general,2153.78
2109205,Presidente Juscelino - MA,706,Número de unidades locais,2024,163,cempre_general,163.0
2109205,Presidente Juscelino - MA,367,Número de empresas e outras organizações atuantes,2024,162,cempre_general,162.0
2109205,Presidente Juscelino - MA,707,Pessoal ocupado total,2024,591,cempre_general,591.0
2109205,Presidente Juscelino - MA,708,Pessoal ocupado assalariado,2024,467,cempre_general,467.0
2109205,Presidente Juscelino - MA,662,Salários e outras remunerações,2024,4769.796,cempre_general,4769.796
2109205,Presidente Juscelino - MA,10143,Salário médio mensal em reais,2024,793.85,cempre_general,793.85
2109239,Presidente Médici - MA,706,Número de unidades locais,2024,142,cempre_general,142.0
2109239,Presidente Médici - MA,367,Número de empresas e outras organizações atuantes,2024,142,cempre_general,142.0
2109239,Presidente Médici - MA,707,Pessoal ocupado total,2024,648,cempre_general,648.0
2109239,Presidente Médici - MA,708,Pessoal ocupado assalariado,2024,551,cempre_general,551.0
2109239,Presidente Médici - MA,662,Salários e outras remunerações,2024,9532.779,cempre_general,9532.779
2109239,Presidente Médici - MA,10143,Salário médio mensal em reais,2024,1130.70,cempre_general,1130.7
2109270,Presidente Sarney - MA,706,Número de unidades locais,2024,214,cempre_general,214.0
2109270,Presidente Sarney - MA,367,Número de empresas e outras organizações atuantes,2024,212,cempre_general,212.0
2109270,Presidente Sarney - MA,707,Pessoal ocupado total,2024,870,cempre_general,870.0
2109270,Presidente Sarney - MA,708,Pessoal ocupado assalariado,2024,697,cempre_general,697.0
2109270,Presidente Sarney - MA,662,Salários e outras remunerações,2024,15725.424,cempre_general,15725.424
2109270,Presidente Sarney - MA,10143,Salário médio mensal em reais,2024,1747.06,cempre_general,1747.06
2109304,Presidente Vargas - MA,706,Número de unidades locais,2024,160,cempre_general,160.0
2109304,Presidente Vargas - MA,367,Número de empresas e outras organizações atuantes,2024,158,cempre_general,158.0
2109304,Presidente Vargas - MA,707,Pessoal ocupado total,2024,578,cempre_general,578.0
2109304,Presidente Vargas - MA,708,Pessoal ocupado assalariado,2024,468,cempre_general,468.0
2109304,Presidente Vargas - MA,662,Salários e outras remunerações,2024,22846.957,cempre_general,22846.957
2109304,Presidente Vargas - MA,10143,Salário médio mensal em reais,2024,3699.29,cempre_general,3699.29
2109403,Primeira Cruz - MA,706,Número de unidades locais,2024,133,cempre_general,133.0
2109403,Primeira Cruz - MA,367,Número de empresas e outras organizações atuantes,2024,129,cempre_general,129.0
2109403,Primeira Cruz - MA,707,Pessoal ocupado total,2024,475,cempre_general,475.0
2109403,Primeira Cruz - MA,708,Pessoal ocupado assalariado,2024,373,cempre_general,373.0
2109403,Primeira Cruz - MA,662,Salários e outras remunerações,2024,10712.309,cempre_general,10712.309
2109403,Primeira Cruz - MA,10143,Salário médio mensal em reais,2024,2228.90,cempre_general,2228.9
2109452,Raposa - MA,706,Número de unidades locais,2024,655,cempre_general,655.0
2109452,Raposa - MA,367,Número de empresas e outras organizações atuantes,2024,632,cempre_general,632.0
2109452,Raposa - MA,707,Pessoal ocupado total,2024,2891,cempre_general,2891.0
2109452,Raposa - MA,708,Pessoal ocupado assalariado,2024,2214,cempre_general,2214.0
2109452,Raposa - MA,662,Salários e outras remunerações,2024,58384.839,cempre_general,58384.839
2109452,Raposa - MA,10143,Salário médio mensal em reais,2024,2129.29,cempre_general,2129.29
2109502,Riachão - MA,706,Número de unidades locais,2024,601,cempre_general,601.0
2109502,Riachão - MA,367,Número de empresas e outras organizações atuantes,2024,584,cempre_general,584.0
2109502,Riachão - MA,707,Pessoal ocupado total,2024,2108,cempre_general,2108.0
2109502,Riachão - MA,708,Pessoal ocupado assalariado,2024,1522,cempre_general,1522.0
2109502,Riachão - MA,662,Salários e outras remunerações,2024,54097.134,cempre_general,54097.134
2109502,Riachão - MA,10143,Salário médio mensal em reais,2024,2649.05,cempre_general,2649.05
2109551,Ribamar Fiquene - MA,706,Número de unidades locais,2024,150,cempre_general,150.0
2109551,Ribamar Fiquene - MA,367,Número de empresas e outras organizações atuantes,2024,149,cempre_general,149.0
2109551,Ribamar Fiquene - MA,707,Pessoal ocupado total,2024,676,cempre_general,676.0
2109551,Ribamar Fiquene - MA,708,Pessoal ocupado assalariado,2024,552,cempre_general,552.0
2109551,Ribamar Fiquene - MA,662,Salários e outras remunerações,2024,18790.965,cempre_general,18790.965
2109551,Ribamar Fiquene - MA,10143,Salário médio mensal em reais,2024,2570.30,cempre_general,2570.3
2109601,Rosário - MA,706,Número de unidades locais,2024,823,cempre_general,823.0
2109601,Rosário - MA,367,Número de empresas e outras organizações atuantes,2024,810,cempre_general,810.0
2109601,Rosário - MA,707,Pessoal ocupado total,2024,5206,cempre_general,5206.0
2109601,Rosário - MA,708,Pessoal ocupado assalariado,2024,4396,cempre_general,4396.0
2109601,Rosário - MA,662,Salários e outras remunerações,2024,143477.413,cempre_general,143477.413
2109601,Rosário - MA,10143,Salário médio mensal em reais,2024,2319.39,cempre_general,2319.39
2109700,Sambaíba - MA,706,Número de unidades locais,2024,130,cempre_general,130.0
2109700,Sambaíba - MA,367,Número de empresas e outras organizações atuantes,2024,127,cempre_general,127.0
2109700,Sambaíba - MA,707,Pessoal ocupado total,2024,852,cempre_general,852.0
2109700,Sambaíba - MA,708,Pessoal ocupado assalariado,2024,757,cempre_general,757.0
2109700,Sambaíba - MA,662,Salários e outras remunerações,2024,30947.425,cempre_general,30947.425
2109700,Sambaíba - MA,10143,Salário médio mensal em reais,2024,3091.01,cempre_general,3091.01
2109759,Santa Filomena do Maranhão - MA,706,Número de unidades locais,2024,108,cempre_general,108.0
2109759,Santa Filomena do Maranhão - MA,367,Número de empresas e outras organizações atuantes,2024,107,cempre_general,107.0
2109759,Santa Filomena do Maranhão - MA,707,Pessoal ocupado total,2024,379,cempre_general,379.0
2109759,Santa Filomena do Maranhão - MA,708,Pessoal ocupado assalariado,2024,309,cempre_general,309.0
2109759,Santa Filomena do Maranhão - MA,662,Salários e outras remunerações,2024,8888.281,cempre_general,8888.281
2109759,Santa Filomena do Maranhão - MA,10143,Salário médio mensal em reais,2024,2203.33,cempre_general,2203.33
2109809,Santa Helena - MA,706,Número de unidades locais,2024,600,cempre_general,600.0
2109809,Santa Helena - MA,367,Número de empresas e outras organizações atuantes,2024,597,cempre_general,597.0
2109809,Santa Helena - MA,707,Pessoal ocupado total,2024,2148,cempre_general,2148.0
2109809,Santa Helena - MA,708,Pessoal ocupado assalariado,2024,1592,cempre_general,1592.0
2109809,Santa Helena - MA,662,Salários e outras remunerações,2024,33220.634,cempre_general,33220.634
2109809,Santa Helena - MA,10143,Salário médio mensal em reais,2024,1586.54,cempre_general,1586.54
2109908,Santa Inês - MA,706,Número de unidades locais,2024,2899,cempre_general,2899.0
2109908,Santa Inês - MA,367,Número de empresas e outras organizações atuantes,2024,2802,cempre_general,2802.0
2109908,Santa Inês - MA,707,Pessoal ocupado total,2024,15583,cempre_general,15583.0
2109908,Santa Inês - MA,708,Pessoal ocupado assalariado,2024,12598,cempre_general,12598.0
2109908,Santa Inês - MA,662,Salários e outras remunerações,2024,428123.832,cempre_general,428123.832
2109908,Santa Inês - MA,10143,Salário médio mensal em reais,2024,2596.22,cempre_general,2596.22
2110005,Santa Luzia - MA,706,Número de unidades locais,2024,1486,cempre_general,1486.0
2110005,Santa Luzia - MA,367,Número de empresas e outras organizações atuantes,2024,1457,cempre_general,1457.0
2110005,Santa Luzia - MA,707,Pessoal ocupado total,2024,5515,cempre_general,5515.0
2110005,Santa Luzia - MA,708,Pessoal ocupado assalariado,2024,4081,cempre_general,4081.0
2110005,Santa Luzia - MA,662,Salários e outras remunerações,2024,155889.441,cempre_general,155889.441
2110005,Santa Luzia - MA,10143,Salário médio mensal em reais,2024,2953.56,cempre_general,2953.56
2110039,Santa Luzia do Paruá - MA,706,Número de unidades locais,2024,559,cempre_general,559.0
2110039,Santa Luzia do Paruá - MA,367,Número de empresas e outras organizações atuantes,2024,553,cempre_general,553.0
2110039,Santa Luzia do Paruá - MA,707,Pessoal ocupado total,2024,2803,cempre_general,2803.0
2110039,Santa Luzia do Paruá - MA,708,Pessoal ocupado assalariado,2024,2306,cempre_general,2306.0
2110039,Santa Luzia do Paruá - MA,662,Salários e outras remunerações,2024,60429.046,cempre_general,60429.046
2110039,Santa Luzia do Paruá - MA,10143,Salário médio mensal em reais,2024,2004.76,cempre_general,2004.76
2110104,Santa Quitéria do Maranhão - MA,706,Número de unidades locais,2024,337,cempre_general,337.0
2110104,Santa Quitéria do Maranhão - MA,367,Número de empresas e outras organizações atuantes,2024,329,cempre_general,329.0
2110104,Santa Quitéria do Maranhão - MA,707,Pessoal ocupado total,2024,2083,cempre_general,2083.0
2110104,Santa Quitéria do Maranhão - MA,708,Pessoal ocupado assalariado,2024,1797,cempre_general,1797.0
2110104,Santa Quitéria do Maranhão - MA,662,Salários e outras remunerações,2024,51029.064,cempre_general,51029.064
2110104,Santa Quitéria do Maranhão - MA,10143,Salário médio mensal em reais,2024,2184.02,cempre_general,2184.02
2110203,Santa Rita - MA,706,Número de unidades locais,2024,614,cempre_general,614.0
2110203,Santa Rita - MA,367,Número de empresas e outras organizações atuantes,2024,595,cempre_general,595.0
2110203,Santa Rita - MA,707,Pessoal ocupado total,2024,2089,cempre_general,2089.0
2110203,Santa Rita - MA,708,Pessoal ocupado assalariado,2024,1528,cempre_general,1528.0
2110203,Santa Rita - MA,662,Salários e outras remunerações,2024,49156.790,cempre_general,49156.79
2110203,Santa Rita - MA,10143,Salário médio mensal em reais,2024,2446.61,cempre_general,2446.61
2110237,Santana do Maranhão - MA,706,Número de unidades locais,2024,126,cempre_general,126.0
2110237,Santana do Maranhão - MA,367,Número de empresas e outras organizações atuantes,2024,125,cempre_general,125.0
2110237,Santana do Maranhão - MA,707,Pessoal ocupado total,2024,526,cempre_general,526.0
2110237,Santana do Maranhão - MA,708,Pessoal ocupado assalariado,2024,430,cempre_general,430.0
2110237,Santana do Maranhão - MA,662,Salários e outras remunerações,2024,12408.430,cempre_general,12408.43
2110237,Santana do Maranhão - MA,10143,Salário médio mensal em reais,2024,2207.89,cempre_general,2207.89
2110278,Santo Amaro do Maranhão - MA,706,Número de unidades locais,2024,340,cempre_general,340.0
2110278,Santo Amaro do Maranhão - MA,367,Número de empresas e outras organizações atuantes,2024,337,cempre_general,337.0
2110278,Santo Amaro do Maranhão - MA,707,Pessoal ocupado total,2024,1076,cempre_general,1076.0
2110278,Santo Amaro do Maranhão - MA,708,Pessoal ocupado assalariado,2024,692,cempre_general,692.0
2110278,Santo Amaro do Maranhão - MA,662,Salários e outras remunerações,2024,21485.636,cempre_general,21485.636
2110278,Santo Amaro do Maranhão - MA,10143,Salário médio mensal em reais,2024,2468.84,cempre_general,2468.84
2110302,Santo Antônio dos Lopes - MA,706,Número de unidades locais,2024,408,cempre_general,408.0
2110302,Santo Antônio dos Lopes - MA,367,Número de empresas e outras organizações atuantes,2024,403,cempre_general,403.0
2110302,Santo Antônio dos Lopes - MA,707,Pessoal ocupado total,2024,2052,cempre_general,2052.0
2110302,Santo Antônio dos Lopes - MA,708,Pessoal ocupado assalariado,2024,1707,cempre_general,1707.0
2110302,Santo Antônio dos Lopes - MA,662,Salários e outras remunerações,2024,123015.109,cempre_general,123015.109
2110302,Santo Antônio dos Lopes - MA,10143,Salário médio mensal em reais,2024,5220.20,cempre_general,5220.2
2110401,São Benedito do Rio Preto - MA,706,Número de unidades locais,2024,290,cempre_general,290.0
2110401,São Benedito do Rio Preto - MA,367,Número de empresas e outras organizações atuantes,2024,286,cempre_general,286.0
2110401,São Benedito do Rio Preto - MA,707,Pessoal ocupado total,2024,1204,cempre_general,1204.0
2110401,São Benedito do Rio Preto - MA,708,Pessoal ocupado assalariado,2024,979,cempre_general,979.0
2110401,São Benedito do Rio Preto - MA,662,Salários e outras remunerações,2024,21285.578,cempre_general,21285.578
2110401,São Benedito do Rio Preto - MA,10143,Salário médio mensal em reais,2024,1646.67,cempre_general,1646.67
2110500,São Bento - MA,706,Número de unidades locais,2024,585,cempre_general,585.0
2110500,São Bento - MA,367,Número de empresas e outras organizações atuantes,2024,575,cempre_general,575.0
2110500,São Bento - MA,707,Pessoal ocupado total,2024,2105,cempre_general,2105.0
2110500,São Bento - MA,708,Pessoal ocupado assalariado,2024,1573,cempre_general,1573.0
2110500,São Bento - MA,662,Salários e outras remunerações,2024,42210.879,cempre_general,42210.879
2110500,São Bento - MA,10143,Salário médio mensal em reais,2024,2046.02,cempre_general,2046.02
2110609,São Bernardo - MA,706,Número de unidades locais,2024,629,cempre_general,629.0
2110609,São Bernardo - MA,367,Número de empresas e outras organizações atuantes,2024,615,cempre_general,615.0
2110609,São Bernardo - MA,707,Pessoal ocupado total,2024,2034,cempre_general,2034.0
2110609,São Bernardo - MA,708,Pessoal ocupado assalariado,2024,1437,cempre_general,1437.0
2110609,São Bernardo - MA,662,Salários e outras remunerações,2024,31065.715,cempre_general,31065.715
2110609,São Bernardo - MA,10143,Salário médio mensal em reais,2024,1677.56,cempre_general,1677.56
2110658,São Domingos do Azeitão - MA,706,Número de unidades locais,2024,248,cempre_general,248.0
2110658,São Domingos do Azeitão - MA,367,Número de empresas e outras organizações atuantes,2024,245,cempre_general,245.0
2110658,São Domingos do Azeitão - MA,707,Pessoal ocupado total,2024,799,cempre_general,799.0
2110658,São Domingos do Azeitão - MA,708,Pessoal ocupado assalariado,2024,599,cempre_general,599.0
2110658,São Domingos do Azeitão - MA,662,Salários e outras remunerações,2024,30939.897,cempre_general,30939.897
2110658,São Domingos do Azeitão - MA,10143,Salário médio mensal em reais,2024,2707.89,cempre_general,2707.89
2110708,São Domingos do Maranhão - MA,706,Número de unidades locais,2024,670,cempre_general,670.0
2110708,São Domingos do Maranhão - MA,367,Número de empresas e outras organizações atuantes,2024,660,cempre_general,660.0
2110708,São Domingos do Maranhão - MA,707,Pessoal ocupado total,2024,3398,cempre_general,3398.0
2110708,São Domingos do Maranhão - MA,708,Pessoal ocupado assalariado,2024,2725,cempre_general,2725.0
2110708,São Domingos do Maranhão - MA,662,Salários e outras remunerações,2024,75367.161,cempre_general,75367.161
2110708,São Domingos do Maranhão - MA,10143,Salário médio mensal em reais,2024,2223.88,cempre_general,2223.88
2110807,São Félix de Balsas - MA,706,Número de unidades locais,2024,106,cempre_general,106.0
2110807,São Félix de Balsas - MA,367,Número de empresas e outras organizações atuantes,2024,105,cempre_general,105.0
2110807,São Félix de Balsas - MA,707,Pessoal ocupado total,2024,453,cempre_general,453.0
2110807,São Félix de Balsas - MA,708,Pessoal ocupado assalariado,2024,378,cempre_general,378.0
2110807,São Félix de Balsas - MA,662,Salários e outras remunerações,2024,8382.877,cempre_general,8382.877
2110807,São Félix de Balsas - MA,10143,Salário médio mensal em reais,2024,1699.35,cempre_general,1699.35
2110856,São Francisco do Brejão - MA,706,Número de unidades locais,2024,164,cempre_general,164.0
2110856,São Francisco do Brejão - MA,367,Número de empresas e outras organizações atuantes,2024,163,cempre_general,163.0
2110856,São Francisco do Brejão - MA,707,Pessoal ocupado total,2024,953,cempre_general,953.0
2110856,São Francisco do Brejão - MA,708,Pessoal ocupado assalariado,2024,827,cempre_general,827.0
2110856,São Francisco do Brejão - MA,662,Salários e outras remunerações,2024,11201.745,cempre_general,11201.745
2110856,São Francisco do Brejão - MA,10143,Salário médio mensal em reais,2024,1031.21,cempre_general,1031.21
2110906,São Francisco do Maranhão - MA,706,Número de unidades locais,2024,127,cempre_general,127.0
2110906,São Francisco do Maranhão - MA,367,Número de empresas e outras organizações atuantes,2024,126,cempre_general,126.0
2110906,São Francisco do Maranhão - MA,707,Pessoal ocupado total,2024,147,cempre_general,147.0
2110906,São Francisco do Maranhão - MA,708,Pessoal ocupado assalariado,2024,49,cempre_general,49.0
2110906,São Francisco do Maranhão - MA,662,Salários e outras remunerações,2024,1235.207,cempre_general,1235.207
2110906,São Francisco do Maranhão - MA,10143,Salário médio mensal em reais,2024,1898.80,cempre_general,1898.8
2111003,São João Batista - MA,706,Número de unidades locais,2024,214,cempre_general,214.0
2111003,São João Batista - MA,367,Número de empresas e outras organizações atuantes,2024,210,cempre_general,210.0
2111003,São João Batista - MA,707,Pessoal ocupado total,2024,808,cempre_general,808.0
2111003,São João Batista - MA,708,Pessoal ocupado assalariado,2024,650,cempre_general,650.0
2111003,São João Batista - MA,662,Salários e outras remunerações,2024,13486.482,cempre_general,13486.482
2111003,São João Batista - MA,10143,Salário médio mensal em reais,2024,1615.44,cempre_general,1615.44
2111029,São João do Carú - MA,706,Número de unidades locais,2024,184,cempre_general,184.0
2111029,São João do Carú - MA,367,Número de empresas e outras organizações atuantes,2024,181,cempre_general,181.0
2111029,São João do Carú - MA,707,Pessoal ocupado total,2024,667,cempre_general,667.0
2111029,São João do Carú - MA,708,Pessoal ocupado assalariado,2024,530,cempre_general,530.0
2111029,São João do Carú - MA,662,Salários e outras remunerações,2024,21140.532,cempre_general,21140.532
2111029,São João do Carú - MA,10143,Salário médio mensal em reais,2024,3045.14,cempre_general,3045.14
2111052,São João do Paraíso - MA,706,Número de unidades locais,2024,277,cempre_general,277.0
2111052,São João do Paraíso - MA,367,Número de empresas e outras organizações atuantes,2024,275,cempre_general,275.0
2111052,São João do Paraíso - MA,707,Pessoal ocupado total,2024,1298,cempre_general,1298.0
2111052,São João do Paraíso - MA,708,Pessoal ocupado assalariado,2024,1055,cempre_general,1055.0
2111052,São João do Paraíso - MA,662,Salários e outras remunerações,2024,13426.262,cempre_general,13426.262
2111052,São João do Paraíso - MA,10143,Salário médio mensal em reais,2024,1018.36,cempre_general,1018.36
2111078,São João do Soter - MA,706,Número de unidades locais,2024,196,cempre_general,196.0
2111078,São João do Soter - MA,367,Número de empresas e outras organizações atuantes,2024,195,cempre_general,195.0
2111078,São João do Soter - MA,707,Pessoal ocupado total,2024,654,cempre_general,654.0
2111078,São João do Soter - MA,708,Pessoal ocupado assalariado,2024,481,cempre_general,481.0
2111078,São João do Soter - MA,662,Salários e outras remunerações,2024,23807.548,cempre_general,23807.548
2111078,São João do Soter - MA,10143,Salário médio mensal em reais,2024,3852.96,cempre_general,3852.96
2111102,São João dos Patos - MA,706,Número de unidades locais,2024,835,cempre_general,835.0
2111102,São João dos Patos - MA,367,Número de empresas e outras organizações atuantes,2024,825,cempre_general,825.0
2111102,São João dos Patos - MA,707,Pessoal ocupado total,2024,3044,cempre_general,3044.0
2111102,São João dos Patos - MA,708,Pessoal ocupado assalariado,2024,2195,cempre_general,2195.0
2111102,São João dos Patos - MA,662,Salários e outras remunerações,2024,80475.874,cempre_general,80475.874
2111102,São João dos Patos - MA,10143,Salário médio mensal em reais,2024,2822.97,cempre_general,2822.97
2111201,São José de Ribamar - MA,706,Número de unidades locais,2024,4978,cempre_general,4978.0
2111201,São José de Ribamar - MA,367,Número de empresas e outras organizações atuantes,2024,4778,cempre_general,4778.0
2111201,São José de Ribamar - MA,707,Pessoal ocupado total,2024,24571,cempre_general,24571.0
2111201,São José de Ribamar - MA,708,Pessoal ocupado assalariado,2024,19298,cempre_general,19298.0
2111201,São José de Ribamar - MA,662,Salários e outras remunerações,2024,656701.418,cempre_general,656701.418
2111201,São José de Ribamar - MA,10143,Salário médio mensal em reais,2024,2601.44,cempre_general,2601.44
2111250,São José dos Basílios - MA,706,Número de unidades locais,2024,134,cempre_general,134.0
2111250,São José dos Basílios - MA,367,Número de empresas e outras organizações atuantes,2024,132,cempre_general,132.0
